TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20111018,10.367,1.0,231.307,107.511,1.0,316.621,1.0,4.064,0.0,99.948,1.0,0.0,1.0,1.905,0.833333,0.32439869899999996,0.8333333333333334,52.986833333333344,1.0,228.4375,1.0,7.4639999999999995,1.0,361.9833333333333,1.0,378.355,1.0,10.157,1.0,-9999,-9999,26.0302,-9999,-9999,-9999,-9999,-9999,18.4795,-9999,-9999,-9999,-9999,-9999,-1.48515,1.0,-9999,-1.49985,-1.44254,-1.19264,1.0,1.0,1.0,3.0281,3.00595,3.04649,3.08994,4.25729,4.2589,4.40717,4.49607,2.69822,2.53162,2.69278,2.75259,4.34532,4.21537,4.28544,4.35135,-9999,-9999
20111019,10.0,1.0,228.356,62.103,1.0,329.115,1.0,3.341,0.0,100.765,1.0,3.8,1.0,1.67,0.416667,-9999,0.0,25.3471875,1.0,141.3375,1.0,3.5300624999999997,1.0,361.0125,1.0,379.435,1.0,10.082,1.0,-9999,-9999,18.1,-9999,-9999,-9999,-9999,-9999,-13.6499,-9999,-9999,-9999,-9999,-9999,-0.364859,1.0,-9999,-0.420503,-0.364859,-0.261588,1.0,1.0,1.0,2.93563,2.9194,2.95387,2.98559,3.21603,3.24672,3.26583,3.33211,3.18459,3.05157,3.15132,3.23444,3.39187,3.27781,3.32062,3.37124,-9999,-9999
20111020,10.752,1.0,225.424,22.759,1.0,346.31,1.0,1.152,0.0,99.481,1.0,12.2,1.0,3.359,0.1875,-9999,0.0,-0.7424999999999997,1.0,54.4375,1.0,1.0320833333333332,1.0,367.9437500000001,1.0,379.449,1.0,10.927,1.0,-9999,-9999,6.97918,-9999,-9999,-9999,-9999,-9999,-53.7001,-9999,-9999,-9999,-9999,-9999,1.45856,1.0,-9999,1.45067,1.48889,1.63421,1.0,1.0,1.0,2.90662,2.89119,2.92547,2.93826,1.3033,1.29986,1.41418,1.46333,3.83819,3.60789,3.80693,3.85259,1.8515,1.7652,1.79853,1.81129,-9999,-9999
20111021,10.549,1.0,222.514,94.842,1.0,305.579,1.0,3.603,0.0,99.792,1.0,0.0,1.0,2.219,0.958333,0.3619032052173914,0.9583333333333334,28.928479166666666,1.0,214.1604166666667,1.0,6.6276875,1.0,363.00624999999997,1.0,377.01,1.0,10.561,1.0,-9999,-9999,24.7773,-9999,-9999,-9999,-9999,-9999,-14.7219,-9999,-9999,-9999,-9999,-9999,-1.02733,1.0,-9999,-1.02101,-0.980871,-0.895882,1.0,1.0,1.0,2.82265,2.81177,2.83293,2.84528,3.73759,3.7377,3.80537,3.82996,4.34406,4.07983,4.28349,4.34651,4.3854,4.2159,4.32425,4.36188,-9999,-9999
20111022,8.077,1.0,219.625,48.465,1.0,330.137,1.0,2.491,0.0,100.498,1.0,0.4,1.0,1.026,0.0,-9999,0.0,22.557437500000002,1.0,109.99791666666665,1.0,2.0416041666666667,1.0,352.4125000000001,1.0,377.712,1.0,9.379,1.0,-9999,-9999,17.1084,-9999,-9999,-9999,-9999,-9999,-29.0016,-9999,-9999,-9999,-9999,-9999,-0.10023,1.0,-9999,-0.0916633,-0.0326303,0.0317717,1.0,1.0,1.0,2.61778,2.6024,2.62573,2.63725,2.60395,2.60577,2.64925,2.69999,4.37595,3.92949,4.20329,4.42634,3.29444,3.05382,3.20715,3.27829,-9999,-9999
20111023,9.637,1.0,216.76,128.365,1.0,302.746,1.0,2.92,0.0,100.869,1.0,0.0,1.0,1.119,0.0,-9999,0.0,62.473333333333336,1.0,273.3020833333333,1.0,8.861020833333333,1.0,358.1666666666667,1.0,377.03,1.0,9.42,1.0,-9999,-9999,31.6711,-9999,-9999,-9999,-9999,-9999,6.56232,-9999,-9999,-9999,-9999,-9999,-1.78694,1.0,-9999,-1.78694,-1.72896,-1.71115,1.0,1.0,1.0,2.62942,2.61797,2.62775,2.64768,4.37029,4.34046,4.36935,4.40811,5.22441,4.83091,5.09607,5.22965,5.29946,5.07525,5.21183,5.31134,-9999,-9999
20111024,8.801,1.0,213.919,111.924,1.0,302.048,1.0,3.169,0.0,100.833,1.0,0.0,1.0,1.162,0.0,-9999,0.0,50.06172916666667,1.0,236.38125,1.0,7.393979166666668,1.0,354.6979166666667,1.0,376.149,1.0,9.23,1.0,-9999,-9999,24.1091,-9999,-9999,-9999,-9999,-9999,-1.43481,-9999,-9999,-9999,-9999,-9999,-1.36839,1.0,-9999,-1.36839,-1.28818,-1.27789,1.0,1.0,1.0,2.51622,2.50024,2.51341,2.53101,3.8044,3.78585,3.8044,3.88107,5.5271,5.03435,5.33593,5.55045,4.9755,4.72606,4.8648,5.00166,-9999,-9999
20111025,8.103,1.0,211.103,63.862,1.0,306.933,1.0,2.636,0.0,99.965,1.0,6.0,1.0,2.337,0.520833,0.6308597119999999,0.5208333333333334,12.151874999999999,1.0,143.56458333333333,1.0,4.3274375,1.0,352.7395833333333,1.0,377.454,1.0,8.943,1.0,-9999,-9999,20.9811,-9999,-9999,-9999,-9999,-9999,-40.8034,-9999,-9999,-9999,-9999,-9999,-0.832473,1.0,-9999,-0.832473,-0.820839,-0.792293,1.0,1.0,1.0,2.41253,2.39306,2.41093,2.42465,3.20272,3.18553,3.22199,3.24764,5.83315,5.23615,5.57709,5.87583,4.1646,3.86527,4.01011,4.22336,-9999,-9999
20111026,5.375,1.0,208.313,133.603,1.0,240.25,1.0,3.286,0.0,99.985,1.0,0.0,1.0,2.656,1.0,0.4709761027083334,1.0,23.105208333333337,1.0,275.87916666666666,1.0,11.822999999999999,1.0,336.70208333333335,1.0,375.329,1.0,6.906,1.0,-9999,-9999,19.5766,-9999,-9999,-9999,-9999,-9999,14.3867,-9999,-9999,-9999,-9999,-9999,-1.09269,1.0,-9999,-1.09269,-1.09269,-1.08584,1.0,1.0,1.0,2.42108,2.4225,2.42841,2.44073,3.51377,3.51454,3.51886,3.52658,5.47679,4.86941,5.19081,5.53957,5.33622,5.13275,5.24334,5.3593,-9999,-9999
20111027,2.591,1.0,205.551,64.579,1.0,283.24,1.0,2.582,0.0,99.898,1.0,0.0,1.0,1.63,0.9375,0.2621404895555556,0.9375,17.162291666666665,1.0,140.37916666666666,1.0,4.1970833333333335,1.0,324.78749999999997,1.0,374.659,1.0,5.381,1.0,-9999,-9999,11.6088,-9999,-9999,-9999,-9999,-9999,4.27911,-9999,-9999,-9999,-9999,-9999,-0.669639,1.0,-9999,-0.686744,-0.669639,-0.669639,1.0,1.0,1.0,2.69509,2.69077,2.69509,2.73763,3.36472,3.3629,3.36472,3.42437,4.96835,4.44751,4.71376,5.04553,3.91085,3.7752,3.84736,3.93255,-9999,-9999
20111028,2.163,1.0,202.816,121.17,1.0,237.44,1.0,3.082,0.0,100.66,1.0,0.0,1.0,2.662,0.0,-9999,-9999,22.97791666666667,1.0,236.73541666666665,1.0,11.202125,1.0,322.2291666666667,1.0,375.027,1.0,4.673,1.0,-9999,-9999,14.1155,-9999,-9999,-9999,-9999,-9999,15.178,-9999,-9999,-9999,-9999,-9999,-1.47192,1.0,-9999,-1.47613,-1.47192,-1.47192,1.0,1.0,1.0,2.7915,2.78984,2.79089,2.85114,4.26341,4.25716,4.26267,4.32727,4.91325,4.51648,4.73202,4.985,5.26826,5.23644,5.25319,5.28508,-9999,-9999
20111029,1.838,1.0,200.112,97.408,1.0,255.584,1.0,2.329,0.0,101.238,1.0,0.4,1.0,1.582,0.0,-9999,0.0,26.156673913043477,0.9583333333333334,208.5041666666667,1.0,7.570652173913041,0.9583333333333334,321.11304347826086,0.9583333333333334,374.961,1.0,4.146,1.0,-9999,-9999,11.0701,-9999,-9999,-9999,-9999,-9999,4.06483,-9999,-9999,-9999,-9999,-9999,-1.05323,1.0,-9999,-1.05758,-1.05323,-1.05323,1.0,1.0,1.0,2.70429,2.70172,2.70429,2.77079,3.75752,3.74865,3.75637,3.82837,4.66392,4.27259,4.48841,4.76965,4.48529,4.45577,4.49215,4.49485,-9999,-9999
20111030,4.578,1.0,197.437,69.764,1.0,264.872,1.0,1.773,0.0,100.388,1.0,7.7,1.0,3.91,0.0,-9999,0.0,-9999,0.0,149.73958333333334,1.0,-9999,0.0,-9999,0.0,375.039,1.0,5.86,1.0,-9999,-9999,8.23551,-9999,-9999,-9999,-9999,-9999,-6.99099,-9999,-9999,-9999,-9999,-9999,-0.588017,1.0,-9999,-0.592645,-0.588017,-0.585589,1.0,1.0,1.0,2.83584,2.83883,2.85566,2.86976,3.42386,3.42525,3.43136,3.46235,5.25621,5.08894,5.24527,5.31886,3.74452,3.69178,3.74122,3.78445,-9999,-9999
20111031,4.55,1.0,194.795,121.694,1.0,256.512,1.0,2.794,0.0,101.733,1.0,0.0,1.0,1.512,0.0,-9999,0.0,-9999,0.0,260.48125,1.0,-9999,0.0,-9999,0.0,374.953,1.0,5.294,1.0,-9999,-9999,10.2097,-9999,-9999,-9999,-9999,-9999,21.1494,-9999,-9999,-9999,-9999,-9999,-1.47999,1.0,-9999,-1.48407,-1.47999,-1.47999,1.0,1.0,1.0,2.76752,2.77046,2.78377,2.80404,4.24751,4.25045,4.26447,4.28906,5.06767,4.91914,5.06767,5.16374,4.90411,4.92285,4.92998,4.95774,-9999,-9999
20111101,5.357,1.0,192.184,106.461,1.0,249.921,1.0,2.566,0.0,101.913,1.0,0.0,1.0,1.668,0.333333,-9999,0.0,-9999,0.0,223.49374999999998,1.0,-9999,0.0,-9999,0.0,372.338,1.0,5.08,1.0,-9999,-9999,11.3332,-9999,-9999,-9999,-9999,-9999,16.5575,-9999,-9999,-9999,-9999,-9999,-1.78909,1.0,-9999,-1.79344,-1.78909,-1.78909,1.0,1.0,1.0,2.75092,2.75443,2.7743,2.79513,4.54002,4.54108,4.56463,4.58857,5.10498,5.06795,5.18315,5.20905,4.56939,4.58103,4.61582,4.63503,-9999,-9999
20111102,4.535,1.0,189.608,124.973,1.0,249.65,1.0,2.314,0.0,101.646,1.0,0.0,1.0,2.089,0.833333,0.353005297,0.8333333333333334,29.909895833333337,1.0,254.86666666666665,1.0,11.129125,1.0,331.58750000000003,1.0,373.643,0.958333,4.474,1.0,-9999,-9999,6.5348,-9999,-9999,-9999,-9999,-9999,22.5205,-9999,-9999,-9999,-9999,-9999,-2.08511,0.9375,-9999,-2.08511,-2.03608,-2.0307,0.9375,0.9375,0.9375,2.62451,2.62704,2.63604,2.66563,4.70963,4.66207,4.70963,4.72115,4.72471,4.68538,4.80135,4.8692,4.73152,4.75521,4.78257,4.81324,-9999,-9999
20111103,6.858,1.0,187.065,82.241,1.0,295.621,1.0,2.666,0.0,100.471,1.0,0.3,1.0,1.845,1.0,0.27679877125,1.0,26.620833333333334,1.0,170.91874999999996,1.0,5.803541666666665,1.0,343.8083333333334,1.0,370.709,0.791667,5.929,1.0,-9999,-9999,4.12593,-9999,-9999,-9999,-9999,-9999,8.2661,-9999,-9999,-9999,-9999,-9999,-1.62178,0.708333,-9999,-1.62178,-1.62178,-1.60198,0.708333,0.708333,0.708333,2.69957,2.70263,2.72166,2.75789,4.32134,4.32365,4.35282,4.37967,5.10417,5.21932,5.28701,5.41612,3.75757,3.75757,3.84804,3.8652,-9999,-9999
20111104,4.435,1.0,184.559,94.21,1.0,251.052,1.0,2.905,0.0,100.613,1.0,0.0,1.0,2.928,0.958333,0.6324079934782609,0.9583333333333334,1.4722916666666628,1.0,196.73333333333335,1.0,9.036875,1.0,332.8020833333333,1.0,371.362,0.1875,5.576,1.0,-9999,-9999,7.40928,-9999,-9999,-9999,-9999,-9999,-5.20118,-9999,-9999,-9999,-9999,-9999,-1.75932,0.145833,-9999,-1.76444,-1.75932,-1.75932,0.145833,0.145833,0.145833,2.49873,2.5001,2.50492,2.54587,4.25805,4.25805,4.28187,4.31031,4.30479,4.19898,4.3615,4.5363,4.02003,4.02704,4.11739,4.13817,-9999,-9999
20111105,2.784,1.0,182.088,122.391,1.0,224.698,1.0,2.928,0.0,101.844,1.0,0.0,1.0,2.03,0.958333,0.3519683408695652,0.9583333333333334,13.730833333333331,1.0,245.0895833333333,1.0,11.173104166666667,1.0,319.8104166666667,1.0,373.699,0.0833333,3.763,1.0,-9999,-9999,7.6497,-9999,-9999,-9999,-9999,-9999,38.0868,-9999,-9999,-9999,-9999,-9999,-1.54789,0.0416667,-9999,-1.56239,-1.54789,-1.54789,0.0416667,0.0416667,0.0416667,2.33427,2.33427,2.3356,2.40124,3.88216,3.88216,3.88898,3.96999,3.75886,3.55541,3.75886,4.03937,4.22351,4.25544,4.31576,4.35011,-9999,-9999
20111106,3.379,1.0,179.655,121.515,1.0,226.692,1.0,3.683,0.0,101.702,1.0,0.0,1.0,2.123,0.916667,0.2618184234090909,0.9166666666666666,11.85875,1.0,246.88749999999996,1.0,10.880749999999999,1.0,323.0395833333333,1.0,373.82,0.104167,3.011,1.0,-9999,-9999,7.37689,-9999,-9999,-9999,-9999,-9999,23.8725,-9999,-9999,-9999,-9999,-9999,-1.68362,0.0625,-9999,-1.6972,-1.68362,-1.68171,0.0625,0.0625,0.0625,2.29289,2.29289,2.29634,2.35475,3.97651,3.97651,3.99482,4.06697,3.75554,3.71527,3.84654,4.04458,4.09838,4.14701,4.20594,4.2429,-9999,-9999
20111107,6.377,1.0,177.261,116.682,1.0,249.477,1.0,3.654,0.0,101.133,1.0,0.0,1.0,2.113,0.916667,0.28176923568181816,0.9166666666666666,16.88960416666667,1.0,240.16458333333333,1.0,10.115020833333334,1.0,336.87083333333334,1.0,373.137,0.104167,3.81,1.0,-9999,-9999,7.64228,-9999,-9999,-9999,-9999,-9999,17.2537,-9999,-9999,-9999,-9999,-9999,-1.71848,0.104167,-9999,-1.72859,-1.71855,-1.71783,0.104167,0.104167,0.104167,2.39021,2.39282,2.40485,2.46055,4.1087,4.11392,4.13495,4.18549,4.19303,4.41783,4.48006,4.633,3.89305,3.94292,4.01899,4.06508,-9999,-9999
20111108,10.747,1.0,174.905,116.237,1.0,270.419,1.0,4.524,0.0,101.173,1.0,0.0,1.0,2.032,0.958333,0.3099355726086956,0.9583333333333334,18.038708333333336,1.0,237.86458333333334,1.0,10.440583333333334,1.0,356.0583333333334,1.0,374.001,0.0416667,5.817,1.0,-9999,-9999,12.0241,-9999,-9999,-9999,-9999,-9999,12.0698,-9999,-9999,-9999,-9999,-9999,-1.15334,0.0416667,-9999,-1.15615,-1.15381,-1.15334,0.0416667,0.0416667,0.0416667,2.55003,2.55003,2.58756,2.64181,3.7034,3.69327,3.71729,3.77206,4.8561,5.10359,5.26202,5.59478,3.77947,3.8318,3.91806,3.9591,-9999,-9999
20111109,10.433,1.0,172.589,84.117,1.0,313.271,1.0,3.341,0.0,101.258,1.0,0.0,1.0,1.562,0.9375,0.250198534,0.9375,28.764666666666667,1.0,179.07291666666666,1.0,5.473875,1.0,361.38124999999997,1.0,374.937,0.0,7.664,1.0,-9999,-9999,10.5433,-9999,-9999,-9999,-9999,-9999,11.8007,-9999,-9999,-9999,-9999,-9999,-0.294839,0.0,-9999,-0.354225,-0.29536,-0.294611,0.0,0.0,0.0,2.46329,2.46607,2.5033,2.55655,2.75865,2.75061,2.77834,2.86614,4.54446,4.86544,4.98293,5.25797,3.18625,3.21711,3.3522,3.38347,-9999,-9999
20111110,12.078,1.0,170.315,24.039,1.0,370.081,1.0,1.438,0.0,100.277,1.0,11.8,1.0,2.136,0.6875,0.37143465757575755,0.6875,19.613958333333333,1.0,55.72083333333333,1.0,0.4291458333333333,1.0,373.17916666666673,1.0,375.269,0.0,9.495,1.0,-9999,-9999,0.484286,-9999,-9999,-9999,-9999,-9999,-12.5994,-9999,-9999,-9999,-9999,-9999,0.487899,0.0,-9999,0.412648,0.487368,0.544961,0.0,0.0,0.0,2.46418,2.46418,2.50722,2.56485,1.97681,1.92776,1.98784,2.11022,4.60325,4.95232,5.13072,5.44502,1.57633,1.58837,1.70578,1.77971,-9999,-9999
20111111,5.851,1.0,168.083,26.68,1.0,317.754,1.0,1.525,0.0,98.6,1.0,9.6,1.0,2.915,0.833333,0.6753170799999999,0.8333333333333334,2.1169999999999995,1.0,60.65625,1.0,1.1429375000000002,1.0,340.1708333333333,1.0,373.694,0.291667,7.839,1.0,-9999,-9999,-1.99893,-9999,-9999,-9999,-9999,-9999,-77.7978,-9999,-9999,-9999,-9999,-9999,0.359108,0.229167,-9999,0.308759,0.3567,0.458068,0.229167,0.229167,0.229167,2.10623,2.10623,2.11598,2.1859,1.74954,1.64088,1.75144,1.89893,3.2782,3.42527,3.71291,3.73585,1.66079,1.68989,1.85211,1.88338,-9999,-9999
20111112,3.208,1.0,165.893,78.148,1.0,263.96,1.0,3.138,0.0,100.219,1.0,0.0,1.0,2.88,1.0,0.5472363708333333,1.0,7.397708333333334,1.0,160.38958333333332,1.0,6.675708333333333,1.0,326.425,1.0,375.308,0.916667,4.775,1.0,-9999,-9999,6.99945,-9999,-9999,-9999,-9999,-9999,-12.695,-9999,-9999,-9999,-9999,-9999,-0.235991,0.8125,-9999,-0.268498,-0.241929,-0.220672,0.8125,0.8125,0.8125,1.91475,1.91475,1.91783,1.9904,2.15668,2.10756,2.15668,2.31448,2.65404,2.62723,2.7532,3.14268,2.79355,2.8403,3.01156,3.05324,-9999,-9999
20111113,6.864,1.0,163.747,84.224,1.0,272.204,1.0,2.784,0.0,100.769,1.0,0.0,1.0,2.091,0.9375,0.3268614086666667,0.9375,5.12675,1.0,176.83125000000004,1.0,7.134916666666666,1.0,342.08125,1.0,377.742,1.0,5.597,1.0,-9999,-9999,7.194,-9999,-9999,-9999,-9999,-9999,4.69403,-9999,-9999,-9999,-9999,-9999,-0.547084,0.9375,-9999,-0.589635,-0.547084,-0.505515,0.9375,0.9375,0.9375,2.01101,2.01101,2.02185,2.10518,2.55363,2.5649,2.60241,2.64338,3.02411,3.27143,3.54636,3.66519,2.77132,2.82589,2.99227,3.03453,-9999,-9999
20111114,10.435,1.0,161.646,61.148,1.0,317.44,1.0,3.584,0.0,99.798,1.0,0.0,1.0,1.934,1.0,0.27397789666666666,1.0,11.668875,1.0,132.82291666666666,1.0,4.132604166666667,1.0,360.8,1.0,376.867,1.0,7.777,1.0,-9999,-9999,4.59875,-9999,-9999,-9999,-9999,-9999,-6.77645,-9999,-9999,-9999,-9999,-9999,-0.290449,1.0,-9999,-0.304796,-0.290449,-0.267727,1.0,1.0,1.0,2.0921,2.0921,2.11197,2.19984,2.38255,2.39004,2.41793,2.46621,3.31862,3.81008,3.92121,4.12742,2.29492,2.34809,2.52978,2.57499,-9999,-9999
20111115,10.776,1.0,159.589,29.569,1.0,316.229,1.0,2.793,0.0,99.65,1.0,0.0,1.0,2.261,0.0,-9999,0.0,-19.684916666666663,1.0,68.3,1.0,1.7965624999999996,1.0,361.6625000000001,1.0,376.779,1.0,8.689,1.0,-9999,-9999,2.25562,-9999,-9999,-9999,-9999,-9999,-22.5876,-9999,-9999,-9999,-9999,-9999,0.214852,1.0,-9999,0.208849,0.214852,0.226004,1.0,1.0,1.0,2.03216,2.03216,2.05071,2.14607,1.81928,1.80741,1.82741,1.92237,3.12765,3.64171,3.78176,3.96817,1.55974,1.62173,1.82757,1.88575,-9999,-9999
20111116,8.063,1.0,157.578,84.197,1.0,293.158,1.0,2.352,0.0,100.158,1.0,3.4,1.0,1.651,0.75,0.2634222622222222,0.75,21.785354166666664,1.0,182.61875,1.0,6.038104166666666,1.0,347.8979166666666,1.0,375.412,1.0,6.547,1.0,-9999,-9999,6.69316,-9999,-9999,-9999,-9999,-9999,7.19006,-9999,-9999,-9999,-9999,-9999,0.0217365,1.0,-9999,-0.0275838,0.0160537,0.0364002,1.0,1.0,1.0,1.8492,1.84852,1.86186,1.95733,1.83315,1.76137,1.83379,1.99284,2.54482,2.87952,3.20909,3.34978,2.34782,2.41458,2.58711,2.63644,-9999,-9999
20111117,6.017,1.0,155.615,58.656,1.0,298.763,1.0,3.072,0.0,99.66,1.0,0.1,1.0,2.209,0.895833,0.47714847209302336,0.8958333333333334,13.986369565217393,0.9583333333333334,127.37291666666665,1.0,4.266673913043478,0.9583333333333334,341.3391304347826,0.9583333333333334,375.286,1.0,6.902,1.0,-9999,-9999,12.3764,-9999,-9999,-9999,-9999,-9999,-0.261589,-9999,-9999,-9999,-9999,-9999,0.28239,1.0,-9999,0.199365,0.278076,0.309483,1.0,1.0,1.0,1.70781,1.70781,1.71711,1.80634,1.42974,1.34905,1.43255,1.63109,2.10803,2.3209,2.75297,2.86791,1.87457,1.94758,2.1481,2.20191,-9999,-9999
20111118,1.917,1.0,153.698,67.612,1.0,244.766,1.0,2.425,0.0,100.835,1.0,0.0,1.0,2.336,0.916667,0.37014949590909085,0.9166666666666666,-24.348461538461542,0.5416666666666666,130.85416666666666,1.0,8.44326923076923,0.5416666666666666,312.2346153846154,0.5416666666666666,373.048,1.0,3.918,1.0,-9999,-9999,4.32728,-9999,-9999,-9999,-9999,-9999,-0.142558,-9999,-9999,-9999,-9999,-9999,-0.118941,1.0,-9999,-0.173629,-0.118941,-0.0862495,1.0,1.0,1.0,1.48377,1.48377,1.48491,1.57774,1.59676,1.49621,1.60322,1.81117,1.5232,1.60727,1.82015,2.15804,2.08451,2.16757,2.3909,2.45027,-9999,-9999
20111119,1.278,1.0,151.83,48.133,1.0,268.196,1.0,2.864,0.0,101.321,1.0,0.0,1.0,1.985,0.958333,0.2484175989130435,0.9583333333333334,-4.9872708333333335,1.0,101.25208333333332,1.0,3.5533333333333332,1.0,315.80833333333334,1.0,381.215,1.0,2.671,1.0,-9999,-9999,3.46598,-9999,-9999,-9999,-9999,-9999,-0.530054,-9999,-9999,-9999,-9999,-9999,0.114856,1.0,-9999,0.0970228,0.124326,0.139971,1.0,1.0,1.0,1.4243,1.42424,1.42552,1.53625,1.29154,1.28405,1.30256,1.48923,1.30561,1.41208,1.63322,1.95298,1.68627,1.77673,2.02049,2.08494,-9999,-9999
20111120,6.226,1.0,150.01,42.524,1.0,287.419,1.0,3.441,0.0,100.45,1.0,0.0,1.0,2.647,0.979167,0.46084899957446807,0.9791666666666666,-15.310958333333332,1.0,95.17083333333333,1.0,3.23475,1.0,339.94166666666666,1.0,378.631,1.0,4.565,1.0,-9999,-9999,6.15915,-9999,-9999,-9999,-9999,-9999,-26.8914,-9999,-9999,-9999,-9999,-9999,-0.214723,1.0,-9999,-0.21745,-0.211397,-0.203818,1.0,1.0,1.0,1.74198,1.74198,1.75929,1.80492,1.94337,1.94936,1.97559,2.01832,1.52135,1.79014,2.28101,2.46655,1.44415,1.53814,1.77672,1.84132,-9999,-9999
20111121,-0.683,1.0,148.24,97.162,1.0,205.415,1.0,2.354,0.0,101.642,1.0,0.0,1.0,1.861,0.979167,0.29210312191489357,0.9791666666666666,-16.34058333333333,1.0,195.60833333333335,1.0,9.452354166666666,1.0,306.6979166666667,1.0,371.237,1.0,2.653,1.0,-9999,-9999,6.27751,-9999,-9999,-9999,-9999,-9999,26.4794,-9999,-9999,-9999,-9999,-9999,-0.36934,1.0,-9999,-0.398313,-0.368892,-0.35242,1.0,1.0,1.0,1.55118,1.5312,1.55118,1.57234,1.91578,1.88021,1.9189,1.934,0.88555,0.971242,1.13517,1.52114,1.98806,2.07603,2.2966,2.36712,-9999,-9999
20111122,-2.529,1.0,146.52,95.112,1.0,211.098,1.0,1.885,0.0,101.942,1.0,0.0,1.0,1.297,0.958333,0.1756413895652174,0.9583333333333334,-2.1500208333333326,1.0,194.20833333333334,1.0,8.042229166666667,1.0,297.8020833333333,1.0,374.529,1.0,1.045,1.0,-9999,-9999,3.59069,-9999,-9999,-9999,-9999,-9999,22.8137,-9999,-9999,-9999,-9999,-9999,0.194255,1.0,-9999,0.162205,0.181808,0.196973,1.0,1.0,1.0,1.37961,1.36511,1.37961,1.38708,1.19635,1.02966,1.19635,1.20991,0.659267,0.734381,0.880062,1.25715,1.85532,1.94478,2.17164,2.24416,-9999,-9999
20111123,-3.504,1.0,144.851,9.203,1.0,277.204,1.0,0.888,0.0,100.765,1.0,0.0,1.0,3.1,0.458333,-9999,0.0,-11.946375000000002,1.0,23.806250000000002,1.0,0.5236249999999999,1.0,296.59375,1.0,373.595,1.0,1.285,1.0,-9999,-9999,0.850602,-9999,-9999,-9999,-9999,-9999,-38.6325,-9999,-9999,-9999,-9999,-9999,1.06645,1.0,-9999,1.02274,1.06678,1.08139,1.0,1.0,1.0,1.24591,1.23452,1.24401,1.25081,0.179264,0.132971,0.175549,0.200652,0.50332,0.55259,0.68076,1.08094,0.550615,0.665913,0.750447,0.877581,-9999,-9999
20111124,-2.295,1.0,143.233,80.301,1.0,253.106,1.0,1.127,0.0,100.802,1.0,1.1,1.0,1.759,1.0,0.3061789464583333,1.0,21.8339375,1.0,165.47083333333333,1.0,7.903645833333333,1.0,302.05,1.0,373.345,1.0,1.599,1.0,-9999,-9999,5.11782,-9999,-9999,-9999,-9999,-9999,-1.21449,-9999,-9999,-9999,-9999,-9999,0.35729,1.0,-9999,0.259008,0.35729,0.427794,1.0,1.0,1.0,1.19381,1.17755,1.18796,1.19598,0.825416,0.719471,0.825722,0.927078,0.426678,0.575883,0.751667,1.07786,1.47291,1.57591,1.80144,1.8659,-9999,-9999
20111125,2.227,1.0,141.667,81.334,1.0,276.852,1.0,1.347,0.0,100.533,1.0,0.0,1.0,1.749,0.958333,0.2544861856521739,0.9583333333333334,29.643812499999996,1.0,172.72500000000002,1.0,6.441875,1.0,320.52708333333334,1.0,378.545,1.0,1.913,1.0,-9999,-9999,2.13511,-9999,-9999,-9999,-9999,-9999,4.6628,-9999,-9999,-9999,-9999,-9999,-0.195212,1.0,-9999,-0.191766,-0.162731,-0.124822,1.0,1.0,1.0,1.28549,1.25935,1.28223,1.28605,1.44705,1.42021,1.44026,1.47393,0.413568,0.686033,1.16152,1.24625,1.46489,1.57989,1.82713,1.89916,-9999,-9999
